  2.3727925E-10 -1.1124369E-03  1.1182237E-09  -259.0555     -1.7756980E-09
  0.2053796      2.2960345E-10  4.0769499E-02 -5.8703042E-15  9.5513498E-04
  -1.524776      2.3875073E-02 -3.3680259E-10   32.70624      8.4871658E-08
 -1.1173915E-03 -5.0877134E-09  -259.1692     -6.8137490E-07  0.2057388    
  1.0077716E-09  4.0787347E-02  1.1058543E-10  2.1165959E-03  -1.522939    
  2.3544205E-02 -4.1997850E-11   32.89840      1.4992316E-06 -1.1485318E-03
 -2.6557245E-09  -260.6235     -1.1961994E-05  0.2037768     -1.2833262E-08
  4.1028377E-02  1.8684210E-09  3.8281770E-03  -1.525271      2.3990579E-02
  1.5345047E-09   32.76291      1.1317499E-05 -1.0887533E-03 -3.6219717E-08
  -259.6204     -9.0467947E-05  0.2065309      1.2049668E-09  4.0858299E-02
  1.4082337E-08  5.9270901E-03  -1.523652      2.3837248E-02  1.0529326E-09
   32.81559      5.3466560E-05 -1.0814834E-03  7.4214768E-08  -260.0337    
 -4.2762407E-04  0.2054094      3.6551626E-08  4.0923432E-02  6.6713490E-08
  8.4113395E-03  -1.522072      2.3574045E-02  5.4720157E-09   33.03390    
  1.9088316E-04 -1.1377083E-03  6.7159999E-07  -261.7014     -1.5267000E-03
  0.2039760      1.1898192E-07  4.1197516E-02  2.3807723E-07  1.1209004E-02
  -1.522242      2.3168124E-02  1.5194004E-08   33.10559      5.5983907E-04
 -1.1010761E-03  1.0092044E-06  -262.1992     -4.4763186E-03  0.2008222    
  3.5658985E-07  4.1287798E-02  6.9833823E-07  1.4791587E-02  -1.523894    
  2.3496512E-02  4.0831949E-08   33.07671      1.4179496E-03 -1.0950956E-03
  2.2364547E-06  -262.0778     -1.1338237E-02  0.2030732      8.5776367E-07
  4.1251332E-02  1.7690468E-06  1.8348686E-02  -1.521301      2.3115112E-02
  1.7182322E-07   33.36567      3.2208010E-03 -1.0705781E-03  3.2405369E-06
  -264.2441     -2.5750851E-02  0.2002302      1.8781802E-06  4.1611802E-02
  4.0179630E-06  2.3011545E-02  -1.523427      2.3604276E-02  2.7898125E-07
   33.27286      6.6863531E-03 -1.0623989E-03  3.9271545E-06  -263.6373    
 -5.3453352E-02  0.2038491      4.3765931E-06  4.1494917E-02  8.3410559E-06
  3.8559608E-02 -2.8140430E-04  1.1420250E-03 -1.2834604E-09  5.1081181E-04
  2.1784055E-09  -3.852966     -6.1716419E-06 -8.9254975E-03 -4.1001158E-09
  1.3321638E-02  3.0396450E-09  2.8594119E-02  1.9906565E-10  0.1604969    
  1.7895667E-05  9.3877316E-04 -5.2772009E-10  5.0205737E-04 -1.4759358E-09
  -3.999444     -1.9762246E-04 -9.0476871E-03 -3.1965919E-07  1.1881590E-02
  2.3853136E-07  2.8340481E-02  1.7423758E-08  0.2811432      1.4647647E-03
  4.7455230E-04  5.2931057E-08  4.5726696E-04  2.2346839E-08  -3.091736    
 -1.5032124E-03 -7.4346857E-03 -1.9587224E-06  7.4728327E-03  2.2514832E-06
  2.9373724E-02  1.4858074E-07  0.7388835      3.1682013E-03  1.0517240E-03
  2.0509265E-07  4.8343092E-04 -1.2826888E-08  -4.564880     -6.2342286E-03
 -9.5793605E-03 -7.7536897E-06  1.3556480E-02  9.2463451E-06  2.8149685E-02
  5.8927571E-07   1.258937      7.2400491E-03  1.4212132E-03  5.6056024E-07
  5.2428246E-04 -1.1687104E-07  -4.953366     -1.8855676E-02 -1.0296822E-02
 -2.3167842E-05  1.6764641E-02  2.7930306E-05  2.8952274E-02  1.8019855E-06
   1.570912      1.7830806E-02  5.1259995E-04  1.4155003E-06  4.3590862E-04
 -2.8741874E-07  -4.235101     -4.6833739E-02 -8.7722139E-03 -5.7255573E-05
  9.1918306E-03  6.9455156E-05  2.9605303E-02  4.3724231E-06   2.002385    
  3.4936465E-02  1.3704811E-03  3.0848059E-06  4.4941902E-04 -4.5295837E-07
  -3.886045     -0.1006503     -8.3868848E-03 -1.2087281E-04  1.5158653E-02
  1.5045796E-04  3.0585602E-02  9.1396560E-06   3.981232      3.8271010E-02
  1.1588633E-03  5.9091253E-06  4.3168664E-04 -7.6236392E-07  -5.994187    
 -0.1907936     -1.0924041E-02 -2.3057667E-04  1.6138554E-02  2.8346467E-04
  2.6171498E-02  1.6828690E-05   4.487534      6.8563409E-02  1.3450782E-03
  1.0359130E-05  4.9836107E-04 -1.9441177E-06  -5.206928     -0.3419897    
 -1.0411475E-02 -4.1335053E-04  1.6831292E-02  5.0915964E-04  3.1119585E-02
  2.9239134E-05   8.050120      6.9606997E-02  1.2862684E-03  1.7441984E-05
  4.7713524E-04 -2.8194627E-06  -7.692595     -0.5595981     -1.3432981E-02
 -6.8157609E-04  1.9202234E-02  8.3477632E-04  2.7493713E-02  4.6066991E-05
  2.0142188E-03   1.586121     -0.2014246      5.5438543E-11  -243.9160    
 -1.9053203E-09  3.0978769E-03  3.7689460E-09   1931.653      1.3940351E-08
  -1.708555     -1.7303421E-09 -0.3041062      2.5144331E-12  8.0869701E-03
   1.584753     -0.2023215      3.7271697E-09  -244.0209     -6.2861346E-07
  2.9095262E-03 -2.1146843E-07   1932.487      5.0220569E-06  -1.714616    
 -9.2377377E-09 -0.3042382     -8.0030560E-10  1.7905027E-02   1.591947    
 -0.1992731      9.0044239E-10  -245.5510     -1.1204449E-05  4.2710700E-03
 -1.9264407E-06   1944.097      8.9382665E-05  -1.695786      1.2672444E-07
 -0.3061575     -1.3848251E-08  3.2425296E-02   1.580414     -0.2033281    
 -4.8928825E-09  -244.4294     -8.4499901E-05  2.1111965E-03 -7.9520978E-06
   1935.729      6.7534606E-04  -1.721497      4.6661626E-08 -0.3047502    
 -1.0439766E-07  5.0277796E-02   1.578842     -0.2022838      3.5624339E-09
  -244.8018     -3.9912673E-04  1.6075373E-03 -2.2780150E-05   1938.660    
  3.1921042E-03  -1.714139     -1.8103856E-07 -0.3052088     -4.9574680E-07
  7.0810243E-02   1.584909     -0.1984039     -1.0777740E-08  -246.5106    
 -1.4252046E-03  2.8095641E-03 -6.4020976E-05   1951.746      1.1398855E-02
  -1.688782     -5.6043064E-07 -0.3073567     -1.7725506E-06  9.5275648E-02
   1.585366     -0.1966794     -3.2990556E-08  -247.1677     -4.1796626E-03
  2.8645992E-03 -1.3826787E-04   1956.302      3.3418987E-02  -1.674871    
 -1.5252590E-06 -0.3081801     -5.2023329E-06  0.1247637       1.571130    
 -0.1977410     -1.5001206E-08  -246.6841     -1.0582588E-02  1.3485551E-04
 -2.5134161E-04   1953.417      8.4621079E-02  -1.681142     -3.8558646E-06
 -0.3075807     -1.3182684E-05  0.1491781       1.576522     -0.1871980    
 -5.5351666E-07  -249.0624     -2.4040304E-02  1.1636151E-03 -4.3700635E-04
   1971.192      0.1922064      -1.600659     -7.6133292E-06 -0.3105512    
 -2.9954785E-05  0.1950341       1.559460     -0.1990707     -8.0654354E-07
  -248.0888     -4.9891680E-02 -1.9741061E-03 -7.1394444E-04   1964.588    
  0.3988536      -1.691387     -2.1097541E-05 -0.3093204     -6.2184154E-05
   2.437377      -1.570742       243.8789      1.4458141E-09 -0.1901991    
 -6.4868222E-11 -1.2985766E-02  3.8533472E-08   1.630543     -2.0907578E-09
   1931.361      1.3488602E-08 -0.3068550      2.5472957E-12   9.736742    
  -1.570739       243.9838      6.3145012E-07 -0.1915886     -3.3933834E-09
 -1.2679994E-02  6.4494088E-08   1.640669      3.8224243E-08   1932.196    
  5.0107292E-06 -0.3069938     -8.0839868E-10   21.98146      -1.570730    
   245.5134      1.1208326E-05 -0.1885644      3.1913991E-09 -1.3126532E-02
  1.9036233E-06   1.621615     -9.8477358E-08   1943.804      8.9562978E-05
 -0.3088351     -1.4357113E-08   38.74022      -1.570725       244.3924    
  8.4471081E-05 -0.1929141      4.2856669E-09 -1.2009144E-02  7.9963356E-06
   1.649978     -1.1021439E-07   1935.440      6.7543634E-04 -0.3075236    
 -1.0666088E-07   60.30407      -1.570713       244.7645      3.9912501E-04
 -0.1908766      4.8536151E-08 -1.1533022E-02  2.5510788E-05   1.635448    
 -1.5660044E-07   1938.370      3.1920823E-03 -0.3079839     -5.0377344E-07
   86.88184      -1.570691       246.4726      1.4250557E-03 -0.1876840    
  2.3040201E-07 -1.1666019E-02  6.4432621E-05   1.614864      1.6547710E-07
   1951.448      1.1396863E-02 -0.3100718     -1.7945013E-06   117.6727    
  -1.570655       247.1319      4.1789114E-03 -0.1869706      7.1005843E-07
 -1.2849399E-02  1.3566762E-04   1.608825     -1.2465316E-06   1956.022    
  3.3414338E-02 -0.3108247     -5.2578980E-06   151.9814      -1.570618    
   246.6469      1.0581574E-02 -0.1870591      6.6440407E-07 -9.6580386E-03
  2.6617944E-04   1.607609     -2.0993757E-06   1953.123      8.4606186E-02
 -0.3102191     -1.3305334E-05   192.2682      -1.570538       249.0245    
  2.4036471E-02 -0.1758195      2.0306416E-06 -1.0749764E-02  4.6977401E-04
   1.522020     -8.8823435E-06   1970.897      0.1921760     -0.3131905    
 -3.0216122E-05   233.5846      -1.570433       248.0514      4.9884349E-02
 -0.1871827      2.8550094E-06 -7.5676451E-03  7.6693296E-04   1.608359    
 -7.7174045E-06   1964.294      0.3988005     -0.3120729     -6.2696694E-05
  5.7570171E-04  0.7942691     -4.1091599E-02  2.4092950E-12  4.0835500E-02
 -1.2922282E-12 -4.0357377E-02  7.2979560E-09 -0.3236479     -1.3817975E-11
 -0.3254101     -2.8252373E-11  8.3753705E-04 -9.8632214E-13  2.2988017E-03
  0.7947054     -4.1110165E-02 -1.0568059E-10  4.0853571E-02  1.1108677E-10
 -4.0305637E-02  2.3212260E-07 -0.3237922     -7.1135253E-10 -0.3255588    
 -1.2485093E-09  8.3695602E-04 -2.6827193E-11  5.1921755E-03  0.7935939    
 -4.1346792E-02 -1.9758988E-09  4.1093882E-02  1.8645323E-09 -4.0566858E-02
  1.7497214E-06 -0.3256126     -1.2513243E-08 -0.3273453     -1.7549237E-08
  8.5603609E-04 -1.6065754E-10  9.1145420E-03  0.7979595     -4.1183367E-02
 -1.4435918E-08  4.0924806E-02  1.4051228E-08 -3.9964501E-02  7.3150495E-06
 -0.3243592     -1.0422198E-07 -0.3261417     -1.2487773E-07  8.3737489E-04
 -6.9412054E-10  1.4120666E-02  0.8022840     -4.1249320E-02 -6.8113650E-08
  4.0989570E-02  6.6894657E-08 -3.9561279E-02  2.2060944E-05 -0.3248672    
 -5.0801526E-07 -0.3266609     -5.7151584E-07  8.3847105E-04 -1.9183120E-09
  2.0308632E-02  0.8025239     -4.1521516E-02 -2.4215379E-07  4.1263036E-02
  2.3849771E-07 -3.9639942E-02  5.4410008E-05 -0.3269567     -1.8408166E-06
 -0.3287363     -2.0023488E-06  8.5696601E-04 -4.4683555E-09  2.7165543E-02
  0.8129110     -4.1605484E-02 -7.0886284E-07  4.1352585E-02  6.9931576E-07
 -3.8671326E-02  1.1546302E-04 -0.3275774     -5.4436177E-06 -0.3293112    
 -5.8107585E-06  8.5849257E-04 -8.7290974E-09  3.5405315E-02  0.8015707    
 -4.1568473E-02 -1.7930439E-06  4.1316673E-02  1.7698809E-06 -3.9249696E-02
  2.2302142E-04 -0.3274272     -1.3877509E-05 -0.3291571     -1.4613004E-05
  8.5030537E-04 -1.5180188E-08  4.3780141E-02  0.8204904     -4.1934080E-02
 -4.0698810E-06  4.1676182E-02  4.0217078E-06 -3.7793349E-02  3.9160886E-04
 -0.3301204     -3.1658812E-05 -0.3318996     -3.3032858E-05  8.4881712E-04
 -2.3323597E-08  5.3203799E-02  0.8155127     -4.1824702E-02 -8.4452895E-06
  4.1560665E-02  8.3468458E-06 -3.7690155E-02  6.5110769E-04 -0.3293652    
 -6.5911248E-05 -0.3311973     -6.8318142E-05  8.5374579E-04 -3.2631128E-08
