0.68	 1.69913e-05	 8.0392e-18	 -2.17011	 180	 179.996	 -180
0.69	 1.75276e-05	 8.23061e-18	 -2.21611	 180	 179.996	 -180
0.7	 1.80675e-05	 8.4179e-18	 -2.26243	 180	 179.996	 -180
0.71	 1.86105e-05	 8.60116e-18	 -2.30905	 180	 179.996	 -180
0.72	 1.91565e-05	 8.78046e-18	 -2.35597	 180	 179.996	 -180
0.73	 1.97052e-05	 8.95586e-18	 -2.40318	 180	 179.996	 -180
0.74	 2.02563e-05	 9.12745e-18	 -2.45067	 180	 179.996	 -180
0.75	 2.08096e-05	 9.2953e-18	 -2.49844	 180	 179.996	 -180
0.76	 2.13648e-05	 9.45946e-18	 -2.54648	 180	 179.996	 -180
0.77	 2.19217e-05	 9.62003e-18	 -2.59479	 180	 179.995	 -180
0.78	 2.248e-05	 9.77705e-18	 -2.64336	 180	 179.995	 -180
0.79	 2.30394e-05	 9.9306e-18	 -2.69219	 180	 179.995	 -180
0.8	 2.35996e-05	 1.00808e-17	 -2.74126	 180	 179.995	 -180
0.81	 2.41605e-05	 1.02276e-17	 -2.79058	 180	 179.995	 -180
0.82	 2.47217e-05	 1.03711e-17	 -2.84014	 180	 179.995	 -180
0.83	 2.52829e-05	 1.05114e-17	 -2.88992	 180	 179.995	 -180
0.84	 2.5844e-05	 1.06486e-17	 -2.93994	 180	 179.995	 -180
0.85	 2.64046e-05	 1.07827e-17	 -2.99018	 180	 179.995	 -180
0.86	 2.69646e-05	 1.09138e-17	 -3.04063	 180	 179.995	 -180
0.87	 2.75236e-05	 1.10419e-17	 -3.0913	 180	 179.996	 -180
0.88	 2.80815e-05	 1.11672e-17	 -3.14217	 180	 179.996	 -180
0.89	 2.86382e-05	 1.12895e-17	 -3.19325	 180	 179.996	 -180
0.9	 2.91934e-05	 1.14091e-17	 -3.24453	 180	 179.996	 -180
0.91	 2.97469e-05	 1.1526e-17	 -3.296	 180	 179.996	 -180
0.92	 3.02988e-05	 1.16402e-17	 -3.34765	 180	 179.996	 -180
0.93	 3.08487e-05	 1.17517e-17	 -3.3995	 180	 179.996	 -180
0.94	 3.13968e-05	 1.18607e-17	 -3.45152	 180	 179.996	 -180
0.95	 3.19428e-05	 1.19672e-17	 -3.50372	 180	 179.996	 -180
0.96	 3.24867e-05	 1.20712e-17	 -3.5561	 180	 179.996	 -180
0.97	 3.30285e-05	 1.21728e-17	 -3.60864	 180	 179.996	 -180
0.98	 3.35682e-05	 1.2272e-17	 -3.66134	 180	 179.996	 -180
0.99	 3.41056e-05	 1.2369e-17	 -3.71421	 180	 179.996	 -180
1	 3.46409e-05	 1.24636e-17	 -3.76723	 180	 179.996	 -180
1.01	 3.5174e-05	 1.2556e-17	 -3.82041	 180	 179.996	 -180
1.02	 3.57049e-05	 1.26463e-17	 -3.87373	 180	 179.996	 -180
1.03	 3.62336e-05	 1.27344e-17	 -3.92721	 180	 179.996	 -180
1.04	 3.67601e-05	 1.28205e-17	 -3.98082	 180	 179.997	 -180
1.05	 3.72845e-05	 1.29045e-17	 -4.03457	 180	 179.997	 -180
1.06	 3.78067e-05	 1.29865e-17	 -4.08846	 180	 179.997	 -180
1.07	 3.83269e-05	 1.30666e-17	 -4.14249	 180	 179.997	 -180
1.08	 3.88449e-05	 1.31447e-17	 -4.19664	 180	 179.997	 -180
1.09	 3.9361e-05	 1.3221e-17	 -4.25092	 180	 179.997	 -180
1.1	 3.98751e-05	 1.32955e-17	 -4.30532	 180	 179.997	 -180
1.11	 4.03873e-05	 1.33681e-17	 -4.35984	 180	 179.998	 -180
1.12	 4.08977e-05	 1.3439e-17	 -4.41448	 180	 179.998	 -180
1.13	 4.14063e-05	 1.35082e-17	 -4.46923	 180	 179.998	 -180
1.14	 4.19132e-05	 1.35757e-17	 -4.5241	 180	 179.998	 -180
1.15	 4.24186e-05	 1.36416e-17	 -4.57907	 180	 179.998	 -180
1.16	 4.29225e-05	 1.37058e-17	 -4.63415	 180	 179.998	 -180
1.17	 4.34251e-05	 1.37685e-17	 -4.68934	 180	 179.999	 -180
1.18	 4.39264e-05	 1.38296e-17	 -4.74462	 180	 179.999	 -180
1.19	 4.44266e-05	 1.38892e-17	 -4.80001	 180	 179.999	 -180
1.2	 4.49258e-05	 1.39474e-17	 -4.85549	 180	 179.999	 -180
1.21	 4.54242e-05	 1.40041e-17	 -4.91106	 180	 179.999	 -180
1.22	 4.59219e-05	 1.40594e-17	 -4.96673	 180	 180	 -180
1.23	 4.6419e-05	 1.41133e-17	 -5.02248	 180	 180	 -180
1.24	 4.69156e-05	 1.41659e-17	 -5.07833	 180	 180	 -180
1.25	 4.7412e-05	 1.42171e-17	 -5.13425	 180	 -180	 180
1.26	 4.79082e-05	 1.4267e-17	 -5.19026	 180	 -180	 180
1.27	 4.84043e-05	 1.43157e-17	 -5.24635	 180	 -179.999	 180
1.28	 4.89005e-05	 1.43632e-17	 -5.30252	 180	 -179.999	 180
1.29	 4.93969e-05	 1.44094e-17	 -5.35877	 180	 -179.999	 180
1.3	 4.98935e-05	 1.44545e-17	 -5.41509	 180	 -179.999	 180
1.31	 5.03905e-05	 1.44983e-17	 -5.47148	 180	 -179.998	 180
1.32	 5.0888e-05	 1.45411e-17	 -5.52794	 180	 -179.998	 180
1.33	 5.13859e-05	 1.45828e-17	 -5.58448	 180	 -179.998	 180
1.34	 5.18844e-05	 1.46233e-17	 -5.64108	 180	 -179.997	 180
1.35	 5.23836e-05	 1.46628e-17	 -5.69774	 180	 -179.997	 180
1.36	 5.28833e-05	 1.47013e-17	 -5.75447	 180	 -179.997	 180
1.37	 5.33838e-05	 1.47388e-17	 -5.81126	 180	 -179.996	 180
1.38	 5.38849e-05	 1.47753e-17	 -5.86811	 180	 -179.996	 180
1.39	 5.43867e-05	 1.48108e-17	 -5.92502	 180	 -179.996	 180
1.4	 5.48891e-05	 1.48453e-17	 -5.98199	 180	 -179.996	 180
1.41	 5.53921e-05	 1.4879e-17	 -6.03901	 180	 -179.995	 180
1.42	 5.58956e-05	 1.49117e-17	 -6.09609	 180	 -179.995	 180
1.43	 5.63995e-05	 1.49435e-17	 -6.15322	 180	 -179.995	 180
1.44	 5.69038e-05	 1.49745e-17	 -6.2104	 180	 -179.994	 180
1.45	 5.74084e-05	 1.50046e-17	 -6.26763	 180	 -179.994	 180
1.46	 5.79129e-05	 1.50339e-17	 -6.3249	 180	 -179.993	 180
1.47	 5.84174e-05	 1.50624e-17	 -6.38223	 180	 -179.993	 180
1.48	 5.89216e-05	 1.50901e-17	 -6.4396	 180	 -179.993	 180
1.49	 5.94252e-05	 1.51171e-17	 -6.49702	 180	 -179.992	 180
1.5	 5.99281e-05	 1.51432e-17	 -6.55448	 180	 -179.992	 180
1.51	 6.04298e-05	 1.51687e-17	 -6.61198	 180	 -179.992	 180
1.52	 6.09301e-05	 1.51934e-17	 -6.66952	 180	 -179.991	 180
1.53	 6.14287e-05	 1.52174e-17	 -6.7271	 180	 -179.991	 180
1.54	 6.19251e-05	 1.52407e-17	 -6.78472	 180	 -179.99	 180
1.55	 6.24189e-05	 1.52633e-17	 -6.84238	 180	 -179.99	 180
1.56	 6.29096e-05	 1.52853e-17	 -6.90007	 180	 -179.99	 180
1.57	 6.33967e-05	 1.53066e-17	 -6.9578	 180	 -179.989	 180
1.58	 6.38797e-05	 1.53274e-17	 -7.01557	 180	 -179.989	 180
1.59	 6.4358e-05	 1.53474e-17	 -7.07336	 180	 -179.988	 180
1.6	 6.48309e-05	 1.53669e-17	 -7.13119	 180	 -179.988	 180
1.61	 6.52978e-05	 1.53858e-17	 -7.18905	 180	 -179.987	 180
1.62	 6.57579e-05	 1.54041e-17	 -7.24694	 180	 -179.987	 180
1.63	 6.62105e-05	 1.54219e-17	 -7.30486	 180	 -179.987	 180
1.64	 6.66547e-05	 1.54391e-17	 -7.36281	 180	 -179.986	 180
1.65	 6.70897e-05	 1.54558e-17	 -7.42078	 180	 -179.986	 180
1.66	 6.75145e-05	 1.54719e-17	 -7.47879	 180	 -179.985	 180
1.67	 6.79283e-05	 1.54875e-17	 -7.53681	 180	 -179.985	 180
1.68	 6.83299e-05	 1.55026e-17	 -7.59487	 180	 -179.984	 180
1.69	 6.87184e-05	 1.55173e-17	 -7.65294	 180	 -179.984	 180
1.7	 6.90925e-05	 1.55314e-17	 -7.71104	 180	 -179.983	 180
1.71	 6.94512e-05	 1.55451e-17	 -7.76917	 180	 -179.983	 180
1.72	 6.97931e-05	 1.55583e-17	 -7.82731	 180	 -179.982	 180
1.73	 7.0117e-05	 1.55711e-17	 -7.88548	 180	 -179.982	 180
1.74	 7.04215e-05	 1.55834e-17	 -7.94366	 180	 -179.982	 180
1.75	 7.07053e-05	 1.55954e-17	 -8.00187	 180	 -179.981	 180
1.76	 7.09668e-05	 1.56069e-17	 -8.06009	 180	 -179.981	 180
1.77	 7.12046e-05	 1.56179e-17	 -8.11833	 180	 -179.98	 180
1.78	 7.1417e-05	 1.56286e-17	 -8.17659	 180	 -179.98	 180
1.79	 7.16023e-05	 1.56389e-17	 -8.23487	 180	 -179.979	 180
1.8	 7.17589e-05	 1.56488e-17	 -8.29317	 180	 -179.979	 180
1.81	 7.18849e-05	 1.56584e-17	 -8.35147	 180	 -179.978	 180
1.82	 7.19786e-05	 1.56675e-17	 -8.4098	 180	 -179.978	 180
1.83	 7.2038e-05	 1.56764e-17	 -8.46814	 180	 -179.977	 180
1.84	 7.2061e-05	 1.56848e-17	 -8.52649	 180	 -179.977	 180
1.85	 7.20457e-05	 1.56929e-17	 -8.58486	 180	 -179.977	 180
1.86	 7.199e-05	 1.57007e-17	 -8.64323	 180	 -179.976	 180
1.87	 7.18916e-05	 1.57082e-17	 -8.70162	 180	 -179.976	 180
1.88	 7.17482e-05	 1.57154e-17	 -8.76003	 180	 -179.975	 180
1.89	 7.15577e-05	 1.57222e-17	 -8.81844	 180	 -179.975	 180
1.9	 7.13175e-05	 1.57287e-17	 -8.87687	 180	 -179.974	 180
1.91	 7.10253e-05	 1.5735e-17	 -8.9353	 180	 -179.974	 180
1.92	 7.06785e-05	 1.57409e-17	 -8.99375	 180	 -179.973	 180
1.93	 7.02744e-05	 1.57466e-17	 -9.0522	 180	 -179.973	 180
1.94	 6.98105e-05	 1.5752e-17	 -9.11066	 180	 -179.973	 180
1.95	 6.9284e-05	 1.57571e-17	 -9.16913	 180	 -179.972	 180
1.96	 6.86921e-05	 1.5762e-17	 -9.22761	 180	 -179.972	 180
1.97	 6.80319e-05	 1.57666e-17	 -9.2861	 180	 -179.971	 180
1.98	 6.73005e-05	 1.57709e-17	 -9.34459	 180	 -179.971	 180
1.99	 6.64949e-05	 1.5775e-17	 -9.40309	 180	 -179.971	 180
2	 6.56121e-05	 1.57789e-17	 -9.4616	 180	 -179.97	 180
2.01	 6.46488e-05	 1.57825e-17	 -9.52011	 180	 -179.97	 180
2.02	 6.36019e-05	 1.57859e-17	 -9.57863	 180	 -179.97	 180
2.03	 6.24681e-05	 1.57891e-17	 -9.63715	 180	 -179.969	 180
2.04	 6.12442e-05	 1.5792e-17	 -9.69568	 180	 -179.969	 180
2.05	 5.99266e-05	 1.57948e-17	 -9.75421	 180	 -179.968	 180
2.06	 5.8512e-05	 1.57973e-17	 -9.81275	 180	 -179.968	 180
2.07	 5.69968e-05	 1.57996e-17	 -9.87129	 180	 -179.968	 180
2.08	 5.53774e-05	 1.58017e-17	 -9.92983	 180	 -179.968	 180
2.09	 5.36503e-05	 1.58037e-17	 -9.98838	 180	 -179.967	 180
2.1	 5.18118e-05	 1.58054e-17	 -10.0469	 180	 -179.967	 180
2.11	 4.9858e-05	 1.5807e-17	 -10.1055	 180	 -179.967	 180
2.12	 4.77852e-05	 1.58083e-17	 -10.164	 180	 -179.967	 180
2.13	 4.55896e-05	 1.58095e-17	 -10.2226	 180	 -179.966	 180
2.14	 4.32673e-05	 1.58105e-17	 -10.2811	 180	 -179.966	 180
2.15	 4.08143e-05	 1.58114e-17	 -10.3397	 180	 -179.966	 180
2.16	 3.82267e-05	 1.5812e-17	 -10.3983	 180	 -179.966	 180
2.17	 3.55004e-05	 1.58125e-17	 -10.4568	 180	 -179.966	 180
2.18	 3.26313e-05	 1.58129e-17	 -10.5154	 180	 -179.965	 180
2.19	 2.96154e-05	 1.58131e-17	 -10.5739	 180	 -179.965	 180
2.2	 2.64486e-05	 1.58131e-17	 -10.6325	 180	 -179.965	 180
2.21	 2.31266e-05	 1.5813e-17	 -10.6911	 180	 -179.965	 180
2.22	 1.96453e-05	 1.58128e-17	 -10.7496	 180	 -179.965	 180
2.23	 1.60005e-05	 1.58124e-17	 -10.8082	 180	 -179.965	 180
2.24	 1.21879e-05	 1.58119e-17	 -10.8667	 180	 -179.965	 180
2.25	 8.20327e-06	 1.58112e-17	 -10.9253	 180	 -179.965	 180
2.26	 4.04243e-06	 1.58104e-17	 -10.9839	 180	 -179.965	 180
2.27	 -2.98919e-07	 1.58095e-17	 -11.0424	 180	 -179.965	 180
2.28	 -4.82503e-06	 1.58085e-17	 -11.101	 180	 -179.965	 180
2.29	 -9.54015e-06	 1.58073e-17	 -11.1595	 180	 -179.965	 180
2.3	 -1.44485e-05	 1.5806e-17	 -11.2181	 180	 -179.965	 180
2.31	 -1.95543e-05	 1.58046e-17	 -11.2766	 180	 -179.965	 180
2.32	 -2.48618e-05	 1.58031e-17	 -11.3351	 180	 -179.965	 180
2.33	 -3.03751e-05	 1.58014e-17	 -11.3937	 180	 -179.966	 180
2.34	 -3.60984e-05	 1.57997e-17	 -11.4522	 180	 -179.966	 180
2.35	 -4.20357e-05	 1.57978e-17	 -11.5108	 180	 -179.966	 180
2.36	 -4.81911e-05	 1.57959e-17	 -11.5693	 180	 -179.966	 180
2.37	 -5.45687e-05	 1.57938e-17	 -11.6278	 180	 -179.967	 180
2.38	 -6.11722e-05	 1.57917e-17	 -11.6863	 180	 -179.967	 180
2.39	 -6.80057e-05	 1.57894e-17	 -11.7448	 180	 -179.967	 180
2.4	 -7.50729e-05	 1.5787e-17	 -11.8034	 180	 -179.968	 180
2.41	 -8.23776e-05	 1.57846e-17	 -11.8619	 180	 -179.968	 180
2.42	 -8.99234e-05	 1.57821e-17	 -11.9204	 180	 -179.968	 180
2.43	 -9.77139e-05	 1.57794e-17	 -11.9789	 180	 -179.969	 180
2.44	 -0.000105752	 1.57767e-17	 -12.0374	 180	 -179.969	 180
2.45	 -0.000114043	 1.57739e-17	 -12.0959	 180	 -179.97	 180
2.46	 -0.000122587	 1.57711e-17	 -12.1544	 180	 -179.97	 180
2.47	 -0.00013139	 1.57681e-17	 -12.2128	 180	 -179.971	 180
2.48	 -0.000140454	 1.57651e-17	 -12.2713	 180	 -179.972	 180
2.49	 -0.000149781	 1.57619e-17	 -12.3298	 180	 -179.972	 180
2.5	 -0.000159375	 1.57587e-17	 -12.3883	 180	 -179.973	 180
2.51	 -0.000169237	 1.57555e-17	 -12.4467	 180	 -179.974	 180
2.52	 -0.000179371	 1.57521e-17	 -12.5052	 180	 -179.975	 180
2.53	 -0.000189779	 1.57487e-17	 -12.5636	 180	 -179.975	 180
2.54	 -0.000200462	 1.57453e-17	 -12.6221	 180	 -179.976	 180
2.55	 -0.000211423	 1.57417e-17	 -12.6805	 180	 -179.977	 180
2.56	 -0.000222662	 1.57381e-17	 -12.7389	 180	 -179.978	 180
2.57	 -0.000234182	 1.57344e-17	 -12.7974	 180	 -179.979	 180
2.58	 -0.000245984	 1.57307e-17	 -12.8558	 180	 -179.98	 180
2.59	 -0.000258068	 1.57269e-17	 -12.9142	 180	 -179.981	 180
2.6	 -0.000270435	 1.5723e-17	 -12.9726	 180	 -179.982	 180
2.61	 -0.000283086	 1.57191e-17	 -13.031	 180	 -179.984	 180
2.62	 -0.00029602	 1.57151e-17	 -13.0894	 180	 -179.985	 180
2.63	 -0.000309239	 1.57111e-17	 -13.1478	 180	 -179.986	 180
2.64	 -0.00032274	 1.5707e-17	 -13.2062	 180	 -179.987	 180
2.65	 -0.000336524	 1.57029e-17	 -13.2645	 180	 -179.989	 180
2.66	 -0.00035059	 1.56987e-17	 -13.3229	 180	 -179.99	 180
2.67	 -0.000364935	 1.56945e-17	 -13.3813	 180	 -179.992	 180
2.68	 -0.000379559	 1.56902e-17	 -13.4396	 180	 -179.993	 180
2.69	 -0.000394459	 1.56859e-17	 -13.498	 180	 -179.995	 180
2.7	 -0.000409633	 1.56815e-17	 -13.5563	 180	 -179.996	 180
2.71	 -0.000425078	 1.5677e-17	 -13.6146	 180	 -179.998	 180
2.72	 -0.000440791	 1.56726e-17	 -13.6729	 180	 -180	 180
2.73	 -0.000456767	 1.5668e-17	 -13.7312	 180	 179.999	 -180
2.74	 -0.000473004	 1.56635e-17	 -13.7896	 180	 179.997	 -180
2.75	 -0.000489497	 1.56589e-17	 -13.8479	 180	 179.995	 -180
2.76	 -0.00050624	 1.56542e-17	 -13.9061	 180	 179.993	 -180
2.77	 -0.000523229	 1.56495e-17	 -13.9644	 180	 179.991	 -180
2.78	 -0.000540457	 1.56448e-17	 -14.0227	 180	 179.989	 -180
2.79	 -0.000557918	 1.56401e-17	 -14.081	 180	 179.987	 -180
2.8	 -0.000575605	 1.56353e-17	 -14.1392	 180	 179.985	 -180
2.81	 -0.000593512	 1.56304e-17	 -14.1975	 180	 179.982	 -180
2.82	 -0.000611629	 1.56255e-17	 -14.2557	 180	 179.98	 -180
2.83	 -0.000629949	 1.56206e-17	 -14.314	 180	 179.978	 -180
2.84	 -0.000648462	 1.56157e-17	 -14.3722	 180	 179.975	 -180
2.85	 -0.000667159	 1.56107e-17	 -14.4304	 180	 179.973	 -180
2.86	 -0.00068603	 1.56057e-17	 -14.4886	 180	 179.971	 -180
2.87	 -0.000705064	 1.56007e-17	 -14.5468	 180	 179.968	 -180
2.88	 -0.000724249	 1.55956e-17	 -14.605	 180	 179.965	 -180
2.89	 -0.000743574	 1.55905e-17	 -14.6632	 180	 179.963	 -180
2.9	 -0.000763026	 1.55854e-17	 -14.7214	 180	 179.96	 -180
2.91	 -0.000782591	 1.55802e-17	 -14.7795	 180	 179.957	 -180
2.92	 -0.000802255	 1.5575e-17	 -14.8377	 180	 179.954	 -180
2.93	 -0.000822004	 1.55698e-17	 -14.8958	 180	 179.951	 -180
2.94	 -0.000841823	 1.55646e-17	 -14.954	 180	 179.948	 -180
2.95	 -0.000861694	 1.55593e-17	 -15.0121	 180	 179.945	 -180
2.96	 -0.000881602	 1.5554e-17	 -15.0702	 180	 179.942	 -180
2.97	 -0.000901528	 1.55487e-17	 -15.1283	 180	 179.939	 -180
2.98	 -0.000921454	 1.55433e-17	 -15.1864	 180	 179.936	 -180
2.99	 -0.000941361	 1.55379e-17	 -15.2445	 180	 179.932	 -180
3	 -0.000961229	 1.55326e-17	 -15.3026	 180	 179.929	 -180
3.01	 -0.000981036	 1.55271e-17	 -15.3607	 180	 179.925	 -180
3.02	 -0.00100076	 1.55217e-17	 -15.4188	 180	 179.922	 -180
3.03	 -0.00102038	 1.55162e-17	 -15.4768	 180	 179.918	 -180
3.04	 -0.00103988	 1.55107e-17	 -15.5349	 180	 179.914	 -180
3.05	 -0.00105922	 1.55052e-17	 -15.5929	 180	 179.911	 -180
3.06	 -0.00107839	 1.54997e-17	 -15.6509	 180	 179.907	 -180
3.07	 -0.00109735	 1.54942e-17	 -15.709	 180	 179.903	 -180
3.08	 -0.00111608	 1.54886e-17	 -15.767	 180	 179.899	 -180
3.09	 -0.00113456	 1.5483e-17	 -15.825	 180	 179.895	 -180
3.1	 -0.00115274	 1.54774e-17	 -15.883	 180	 179.891	 -180
3.11	 -0.00117062	 1.54718e-17	 -15.941	 180	 179.887	 -180
3.12	 -0.00118814	 1.54661e-17	 -15.9989	 180	 179.883	 -180
3.13	 -0.00120529	 1.54605e-17	 -16.0569	 180	 179.878	 -180
3.14	 -0.00122202	 1.54548e-17	 -16.1149	 180	 179.874	 -180
3.15	 -0.00123831	 1.54491e-17	 -16.1728	 180	 179.869	 -180
3.16	 -0.00125412	 1.54434e-17	 -16.2307	 180	 179.865	 -180
3.17	 -0.00126941	 1.54377e-17	 -16.2887	 180	 179.86	 -180
3.18	 -0.00128415	 1.54319e-17	 -16.3466	 180	 179.856	 -180
3.19	 -0.00129829	 1.54262e-17	 -16.4045	 180	 179.851	 -180
3.2	 -0.00131181	 1.54204e-17	 -16.4624	 180	 179.846	 -180
3.21	 -0.00132466	 1.54146e-17	 -16.5203	 180	 179.841	 -180
3.22	 -0.0013368	 1.54088e-17	 -16.5782	 180	 179.836	 -180
3.23	 -0.00134818	 1.5403e-17	 -16.636	 180	 179.831	 -180
3.24	 -0.00135877	 1.53971e-17	 -16.6939	 180	 179.826	 -180
3.25	 -0.00136851	 1.53913e-17	 -16.7518	 180	 179.821	 -180
3.26	 -0.00137737	 1.53854e-17	 -16.8096	 180	 179.816	 -180
3.27	 -0.0013853	 1.53796e-17	 -16.8674	 180	 179.81	 -180
3.28	 -0.00139224	 1.53737e-17	 -16.9252	 180	 179.805	 -180
3.29	 -0.00139815	 1.53678e-17	 -16.9831	 180	 179.799	 -180
3.3	 -0.00140297	 1.53619e-17	 -17.0409	 180	 179.794	 -180
3.31	 -0.00140667	 1.53559e-17	 -17.0987	 180	 179.788	 -180
3.32	 -0.00140918	 1.535e-17	 -17.1564	 180	 179.783	 -180
3.33	 -0.00141045	 1.53441e-17	 -17.2142	 180	 179.777	 -180
3.34	 -0.00141042	 1.53381e-17	 -17.272	 180	 179.771	 -180
3.35	 -0.00140904	 1.53321e-17	 -17.3297	 180	 179.765	 -180
3.36	 -0.00140625	 1.53261e-17	 -17.3875	 180	 179.759	 -180
3.37	 -0.00140199	 1.53201e-17	 -17.4452	 180	 179.753	 -180
3.38	 -0.00139621	 1.53141e-17	 -17.5029	 180	 179.747	 -180
3.39	 -0.00138883	 1.53081e-17	 -17.5606	 180	 179.741	 -180
3.4	 -0.0013798	 1.53021e-17	 -17.6183	 180	 179.735	 -180
3.41	 -0.00136905	 1.5296e-17	 -17.676	 180	 179.729	 -180
3.42	 -0.00135652	 1.529e-17	 -17.7337	 180	 179.722	 -180
3.43	 -0.00134214	 1.52839e-17	 -17.7914	 180	 179.716	 -180
