  0.7521802     -2.3001865E-06  0.0000000E+00  0.0000000E+00  0.7517381    
 -9.2038090E-06  0.0000000E+00  0.0000000E+00  0.7509997     -2.0720165E-05
  0.0000000E+00  0.0000000E+00  0.7499679     -3.6864654E-05  0.0000000E+00
  0.0000000E+00  0.7486429     -5.7658992E-05  0.0000000E+00  0.0000000E+00
  0.7470256     -8.3131279E-05  0.0000000E+00  0.0000000E+00  0.7451180    
 -1.1331608E-04  0.0000000E+00  0.0000000E+00  0.7429212     -1.4825421E-04
  0.0000000E+00  0.0000000E+00  0.7404391     -1.8799325E-04  0.0000000E+00
  0.0000000E+00  0.7376716     -2.3258851E-04  0.0000000E+00  0.0000000E+00
